year,metarea,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1970,828,6392,319600,211331.721,98391.388,0.2,0.081,0.033,0.013,0.503,0.089,0.701,361404.432,434130.191,5697.362,55446.619,77635.352,0.706,0.294,NA,NA,0.274,0.906,0.092,0,0.241,2.766,52.896,4644.45,0.008,0.003,0.001,0.001,0.011,0.002,0.013,0.006,0.009
1970,840,3852,192600,206918.946,101764.383,0.209,0.085,0.034,0.014,0.517,0.091,0.712,404916.48,415214.798,4565.882,74118.821,93807.95,0.675,0.325,NA,NA,0.238,0.923,0.073,0,0.204,3.203,47.541,924.962,0.002,0.001,0,0,0.002,0,0.003,0.001,0.003
1970,848,1760,88000,247141.006,98396.705,0.235,0.095,0.039,0.016,0.573,0.074,0.788,860772.398,507439.837,3868.209,79055.207,120050.309,0.627,0.373,NA,NA,0.265,0.847,0.149,0,0.223,3.123,47.935,9619.583,0.009,0.004,0.002,0.001,0.017,0.003,0.018,0.007,0.01
1970,852,1907,95350,196539.465,79809.213,0.229,0.093,0.037,0.015,0.562,0.063,0.756,344135.144,423824.015,-3975.12,63118.754,80024.109,0.598,0.402,NA,NA,0.385,0.95,0.028,0.012,0.201,3.153,47.033,1808.426,0.002,0.001,0,0,0.004,0.001,0.004,0.002,0.003
1970,856,2952,147600,172472.058,71091.28,0.224,0.091,0.037,0.015,0.551,0.073,0.746,366019.95,346914.743,0,64183.86,72625.14,0.661,0.339,NA,NA,0.321,0.893,0.078,0,0.216,2.964,47.085,751.212,0.002,0.001,0,0,0.002,0,0.003,0.001,0.004
1970,868,1610,80500,162151.036,74645.896,0.192,0.078,0.032,0.013,0.502,0.072,0.717,344427.638,358419.082,0,65819.691,71044.534,0.571,0.429,NA,NA,0.236,0.978,0.019,0,0.214,3.181,48.522,4638.929,0.013,0.005,0.002,0.001,0.014,0.002,0.018,0.01,0.011
1970,873,1992,99600,212349.656,109831.776,0.195,0.079,0.032,0.013,0.492,0.092,0.687,293187.338,438708.474,0,78187.428,114535.634,0.633,0.367,NA,NA,0.377,0.96,0.018,0.005,0.157,3.516,43.651,5265.963,0.009,0.004,0.001,0.001,0.012,0.002,0.015,0.007,0.011
1970,884,17357,867850,282671.515,92483.494,0.235,0.095,0.038,0.016,0.579,0.043,0.771,519231.517,641062.957,-4940.625,93677.103,98046.772,0.442,0.558,NA,NA,0.453,0.762,0.229,0,0.233,3.093,43.371,5130.726,0.003,0.001,0,0,0.007,0.001,0.006,0.002,0.006
1970,896,2108,105400,283147.597,104527.706,0.232,0.094,0.038,0.015,0.572,0.058,0.768,565764.423,630738.085,0,76136.753,93215.497,0.619,0.381,NA,NA,0.303,0.845,0.152,0,0.22,2.906,50.79,7459.902,0.005,0.002,0.001,0,0.01,0.002,0.009,0.004,0.008
1970,904,2279,113950,177869.713,71856.9,0.229,0.093,0.038,0.015,0.561,0.065,0.758,355546.957,375137.634,0,66565.047,70029.277,0.613,0.387,NA,NA,0.318,0.929,0.065,0,0.201,3.065,46.356,1368.961,0.003,0.001,0.001,0,0.003,0.001,0.004,0.002,0.004
1970,916,2728,136400,210391.354,92052.162,0.231,0.093,0.038,0.015,0.559,0.081,0.751,433095.579,412789.31,5248.393,76893.883,92814.803,0.655,0.345,NA,NA,0.282,0.882,0.115,0,0.191,3.304,46.09,5138.609,0.007,0.003,0.001,0,0.011,0.002,0.012,0.005,0.004
1970,924,3285,164250,168491.222,77989.531,0.204,0.082,0.033,0.014,0.509,0.071,0.719,331047.142,350513.863,3555.974,68135.396,76071.077,0.539,0.461,NA,NA,0.238,0.989,0.008,0,0.216,3.169,49.24,1202.326,0.003,0.001,0,0,0.003,0.001,0.004,0.002,0.005
1970,928,1780,89000,163487.181,88051.358,0.197,0.08,0.032,0.013,0.487,0.099,0.683,259693.575,326863.564,6127.818,65230.894,78967.812,0.679,0.321,NA,NA,0.154,0.974,0.025,0,0.176,3.079,48.607,2227.598,0.007,0.003,0.001,0,0.007,0.001,0.009,0.005,0.004
1970,932,2959,147950,191748.832,98671.796,0.205,0.083,0.034,0.014,0.499,0.108,0.696,346257.87,366356.934,10265.563,71833.185,91861.629,0.731,0.269,NA,NA,0.193,0.908,0.091,0,0.182,3.311,48.409,2039.505,0.004,0.002,0.001,0,0.005,0.001,0.006,0.003,0.002
1980,0,1095439,18257316.667,211702.648,88243.71,0.194,0.072,0.027,0.01,0.526,0.066,0.73,555716.783,472354.567,3974.854,61480.419,97532.521,0.648,0.352,0.292,0.356,0.299,0.911,0.073,0.001,0.259,2.791,47.827,3242.501,0.012,0.007,0.002,0.001,0.007,0.001,0.01,0.011,0.018
1980,4,2120,35333.333,202536.52,67104.037,0.222,0.083,0.031,0.012,0.583,0.05,0.783,626339.178,457983.306,1460.905,67699.012,86121.546,0.609,0.391,0.227,0.382,0.413,0.932,0.052,0.005,0.254,2.666,45.375,5329.35,0.006,0.002,0.001,0,0.011,0.001,0.012,0.005,0.012
1980,8,12522,208700,256685.41,118691.418,0.183,0.069,0.026,0.01,0.496,0.074,0.71,647739.597,555876.166,5359.312,74512.179,126068.015,0.671,0.329,0.241,0.43,0.355,0.904,0.089,0,0.277,2.792,46.73,3491.451,0.007,0.003,0.001,0,0.007,0.001,0.009,0.006,0.015
1980,12,1928,32133.333,152231.735,45982.847,0.206,0.073,0.028,0.012,0.569,0.165,0.766,268460.185,366369.752,0,61110.508,82346.726,0.505,0.495,0.124,0.381,0.321,0.617,0.378,0.002,0.311,2.996,44.006,5771.963,0.03,0.022,0.007,0,0.017,0.352,0.022,0.028,0.022
1980,16,13478,224633.333,212133.778,92974.068,0.184,0.068,0.026,0.01,0.506,0.064,0.715,461218.947,475941.221,4394.976,70416.117,85690.748,0.558,0.442,0.226,0.333,0.415,0.953,0.04,0,0.311,2.662,47.466,5012.366,0.017,0.009,0.003,0.001,0.012,0.002,0.015,0.015,0.02
1980,20,8407,140116.667,270670.699,107249.393,0.193,0.072,0.027,0.01,0.53,0.054,0.736,560062.111,624110.619,0,68264.51,127266.99,0.602,0.398,0.154,0.449,0.494,0.924,0.022,0.016,0.269,2.798,43.395,6873.244,0.019,0.009,0.003,0.001,0.013,0.001,0.016,0.017,0.018
1980,22,2306,38433.333,173735.092,68594.272,0.209,0.077,0.029,0.011,0.558,0.057,0.794,1712158.748,378990.849,0,68743.061,85908.776,0.619,0.381,0.285,0.334,0.275,0.733,0.257,0.001,0.297,2.895,46.327,2539.202,0.01,0.008,0.002,0.001,0.007,0.001,0.008,0.012,0.011
1980,24,10083,168050,259658.607,143386.003,0.168,0.062,0.023,0.009,0.462,0.094,0.665,425039.184,537435.524,7828.102,73047.237,116902.141,0.675,0.325,0.313,0.362,0.29,0.978,0.016,0,0.26,2.695,48.703,7169.995,0.018,0.009,0.003,0.001,0.015,0.003,0.018,0.015,0.023
1980,28,2531,42183.333,172217.306,89927.886,0.175,0.063,0.024,0.009,0.479,0.087,0.679,281291.598,358111.508,4878.632,60019.504,81239.313,0.688,0.312,0.388,0.299,0.209,0.99,0.006,0,0.278,2.709,50.02,3153.658,0.014,0.011,0.004,0.001,0.01,0.002,0.012,0.014,0.023
1980,32,3480,58000,216023.554,72980.689,0.223,0.084,0.032,0.012,0.581,0.054,0.784,727234.631,485160.336,4491.052,75448.55,92007.373,0.648,0.352,0.218,0.43,0.426,0.934,0.047,0.003,0.247,2.631,44.611,7848.174,0.013,0.006,0.002,0.001,0.015,0.002,0.018,0.011,0.007
1980,38,2949,49150,303297.955,109053.941,0.197,0.074,0.028,0.01,0.533,0.046,0.747,1340954.57,710558.801,0,112787.55,160578.257,0.471,0.529,0.048,0.423,0.529,0.881,0.055,0.005,0.228,2.853,37.082,7292.102,0.013,0.006,0.002,0.001,0.011,0.001,0.014,0.012,0.013
1980,40,2598,43300,202405.183,98253.178,0.179,0.069,0.026,0.01,0.482,0.085,0.687,337236.605,426489.112,5739.422,70342.667,92096.731,0.704,0.296,0.229,0.475,0.246,0.934,0.061,0,0.263,2.742,46.791,1893.774,0.005,0.003,0.001,0,0.005,0.001,0.006,0.004,0.015
1980,44,4935,82250,254042.102,78729.557,0.209,0.079,0.029,0.011,0.558,0.043,0.762,567073.067,605653.78,3715.77,83505.614,113689.295,0.474,0.526,0.128,0.347,0.64,0.873,0.101,0.001,0.311,2.624,39.58,2710.699,0.003,0.001,0,0,0.004,0,0.004,0.002,0.011
1980,45,2002,33366.667,154628.143,66073.562,0.198,0.074,0.028,0.01,0.522,0.064,0.73,315849.845,339679.472,0,56363.09,80871.119,0.652,0.348,0.277,0.375,0.309,0.823,0.17,0.001,0.284,2.853,46.503,1511.789,0.005,0.002,0.001,0,0.005,0.001,0.006,0.004,0.015
1980,46,5120,85333.333,252900.968,133410.058,0.172,0.065,0.024,0.009,0.468,0.091,0.677,525355.078,533072.807,7605.114,72467.616,117711.572,0.682,0.318,0.278,0.404,0.325,0.99,0,0,0.251,2.829,45.586,5064.015,0.011,0.003,0.001,0,0.011,0.002,0.012,0.009,0.018
1980,48,519,8650,207917.997,93851.859,0.197,0.074,0.028,0.01,0.52,0.072,0.74,603024.51,459116.841,5343.002,60206.127,96162.296,0.647,0.353,0.316,0.331,0.326,0.909,0.085,0,0.293,2.609,49.732,3711.624,0.005,0.003,0.001,0,0.008,0.001,0.011,0.003,0.01
1980,50,2139,35650,149577.544,42531.53,0.207,0.075,0.028,0.012,0.576,0.165,0.772,270368.607,374571.422,-4996.175,55311.452,70055.116,0.486,0.514,0.181,0.304,0.466,0.817,0.174,0.001,0.315,2.61,41.844,5461.732,0.028,0.018,0.007,0,0.016,0.353,0.023,0.03,0.021
1980,52,35303,588383.333,221055.762,74035.539,0.211,0.078,0.029,0.011,0.568,0.048,0.767,667883.473,515909.104,3682.489,77231.815,110204.641,0.555,0.445,0.111,0.444,0.461,0.746,0.245,0.001,0.321,2.748,42.841,4266.842,0.012,0.007,0.003,0.001,0.008,0.001,0.01,0.012,0.016
1980,56,3681,61350,281726.864,119618.835,0.197,0.075,0.028,0.011,0.523,0.061,0.745,1430067.029,624821.971,4884.365,67365.315,137993.136,0.59,0.41,0.248,0.342,0.299,0.826,0.168,0,0.356,2.693,49.852,2025.942,0.003,0.003,0.001,0,0.003,0,0.003,0.004,0.009
1980,60,5137,85616.667,159514.941,60329.594,0.207,0.076,0.029,0.011,0.556,0.056,0.751,333484.139,358002.557,0,61449.716,83437.227,0.615,0.385,0.189,0.427,0.323,0.694,0.297,0.001,0.316,2.869,45.385,2479.943,0.013,0.01,0.003,0.001,0.007,0.001,0.009,0.014,0.019
1980,64,10407,173450,209533.962,58006.504,0.222,0.083,0.031,0.012,0.599,0.035,0.79,532200.262,503722.318,0,67976.064,100215.503,0.494,0.506,0.126,0.367,0.584,0.894,0.089,0.008,0.285,2.592,40.366,4778.131,0.013,0.007,0.003,0.001,0.009,0.001,0.011,0.013,0.014
1980,68,7280,121333.333,256471.184,97852.461,0.201,0.075,0.028,0.011,0.542,0.048,0.752,639508.893,587970.687,0,69491.42,118243.217,0.568,0.432,0.173,0.395,0.376,0.905,0.052,0.009,0.235,2.866,44.726,4167.398,0.01,0.005,0.002,0.001,0.007,0.001,0.008,0.01,0.014
1980,72,40943,682383.333,252022.398,97486.761,0.193,0.071,0.027,0.01,0.526,0.052,0.734,499443.446,568356.405,3656.978,75849.719,114069.008,0.563,0.437,0.208,0.355,0.355,0.75,0.239,0.001,0.316,2.805,46.552,4650.622,0.014,0.008,0.003,0.001,0.009,0.001,0.012,0.013,0.017
1980,76,8243,137383.333,245340.827,96921.655,0.204,0.077,0.029,0.011,0.54,0.056,0.752,630107.784,557495.392,0,75232.04,129913.725,0.62,0.38,0.189,0.43,0.436,0.734,0.256,0.001,0.264,2.916,42.384,3325.41,0.005,0.002,0.001,0,0.006,0.001,0.007,0.005,0.009
1980,78,2686,44766.667,191664.003,90085.961,0.171,0.062,0.023,0.009,0.478,0.079,0.685,302503.601,425988.457,3731.981,70762.166,86171.817,0.697,0.303,0.29,0.407,0.316,0.901,0.089,0,0.303,2.675,46.729,4642.136,0.019,0.013,0.004,0.002,0.013,0.002,0.016,0.018,0.022
1980,84,6878,114633.333,200725.312,86843.329,0.189,0.07,0.026,0.01,0.51,0.074,0.715,425618.654,443191.996,4748.05,73944.915,90420.665,0.685,0.315,0.301,0.384,0.333,0.781,0.209,0.001,0.235,2.805,46.803,2485.611,0.009,0.004,0.002,0.001,0.006,0.001,0.008,0.008,0.018
1980,86,1943,32383.333,269275.498,98863.433,0.203,0.076,0.028,0.011,0.539,0.049,0.756,784914.572,597700.247,0,66956.619,131146.949,0.568,0.432,0.194,0.374,0.457,0.969,0.002,0.001,0.275,2.563,43.762,3989.987,0.004,0.001,0,0,0.007,0.001,0.006,0.002,0.011
1980,87,3054,50900,192303.951,89035.744,0.185,0.07,0.026,0.01,0.501,0.067,0.715,386345.356,432193.874,0,68363.155,90094.005,0.652,0.348,0.273,0.379,0.317,0.857,0.137,0.001,0.289,2.811,46.634,2789.346,0.005,0.002,0.001,0,0.007,0.001,0.009,0.004,0.014
1980,88,1997,33283.333,264907.638,114807.938,0.192,0.071,0.027,0.01,0.52,0.065,0.725,484522.292,595802.992,4419.514,71871.033,130514.549,0.616,0.384,0.174,0.442,0.454,0.977,0.002,0.004,0.257,2.652,44.143,3913.671,0.011,0.006,0.002,0.001,0.007,0.001,0.009,0.012,0.017
1980,92,2824,47066.667,166619.352,60420.825,0.199,0.071,0.027,0.01,0.551,0.049,0.752,393963.124,386140.087,-2769.429,58121.708,85289.715,0.582,0.418,0.202,0.38,0.372,0.811,0.177,0.001,0.277,2.846,44.71,4679.569,0.019,0.016,0.005,0.002,0.013,0.001,0.017,0.018,0.02
1980,96,3926,65433.333,213107.108,108096.604,0.17,0.062,0.023,0.009,0.472,0.075,0.686,397648.509,458469.463,5025.966,65875.1,92319.8,0.594,0.406,0.256,0.338,0.379,0.978,0.016,0.001,0.291,2.688,47.71,5820.657,0.019,0.012,0.004,0.001,0.015,0.002,0.018,0.017,0.021
1980,100,14929,248816.667,209561.319,81825.929,0.208,0.077,0.029,0.011,0.549,0.058,0.758,610684.759,460812.419,3228.018,68580.016,104424.73,0.628,0.372,0.229,0.399,0.37,0.718,0.278,0,0.304,2.737,47.31,3274.927,0.004,0.002,0.001,0,0.007,0.001,0.008,0.004,0.013
1980,104,2125,35416.667,261304.07,103408.108,0.196,0.071,0.027,0.01,0.534,0.058,0.736,471554.817,582394.767,4134.925,74269.436,116074.956,0.586,0.414,0.198,0.388,0.487,0.952,0.04,0.001,0.287,2.608,43.3,5896.044,0.017,0.012,0.004,0.002,0.01,0.001,0.012,0.019,0.02
1980,108,3220,53666.667,283465.013,121444.974,0.195,0.073,0.027,0.01,0.527,0.071,0.726,653256.511,647618.966,6097.007,74838.716,144711.477,0.66,0.34,0.136,0.523,0.56,0.982,0.003,0.002,0.246,2.728,42.227,6509.094,0.012,0.005,0.002,0.001,0.01,0.002,0.012,0.01,0.018
1980,112,49410,823500,237371.775,73552.462,0.207,0.077,0.029,0.011,0.553,0.04,0.763,609293.202,548056.077,3256.014,74661.312,95003.23,0.44,0.56,0.133,0.306,0.438,0.927,0.058,0.001,0.354,2.653,47.539,2189.151,0.005,0.002,0.001,0,0.004,0,0.004,0.004,0.012
1980,114,2513,41883.333,326046.401,128106.724,0.195,0.073,0.027,0.01,0.531,0.061,0.73,569616.909,750423.753,6248.042,61300.044,119389.382,0.634,0.366,0.27,0.364,0.318,0.903,0.093,0.001,0.289,2.587,52.135,9372.515,0.014,0.006,0.002,0.001,0.012,0.002,0.012,0.012,0.017
1980,115,2734,45566.667,304342.418,132970.278,0.184,0.068,0.026,0.01,0.506,0.063,0.71,471557,665519.245,0,72560.656,155542.068,0.628,0.372,0.191,0.437,0.456,0.951,0.018,0.003,0.234,2.692,44.022,8809.332,0.021,0.011,0.004,0.002,0.015,0.002,0.02,0.019,0.021
1980,116,4732,78866.667,413624.895,176553.459,0.198,0.074,0.028,0.01,0.52,0.045,0.735,1118541.684,939503.281,3202.793,83177.35,186335.147,0.551,0.449,0.181,0.37,0.357,0.876,0.112,0.001,0.314,2.874,48.256,14882.263,0.011,0.004,0.002,0.001,0.014,0.002,0.014,0.009,0.017
1980,120,492,8200,135760.762,71233.078,0.113,0.042,0.018,0.009,0.426,0.196,0.639,169397.834,326004.972,1349.876,64347.626,87792.443,0.585,0.415,0.104,0.482,0.341,0.953,0.041,0,0.303,2.951,45.913,7475.636,0.043,0.016,0.007,0.008,0.03,0.319,0.037,0.033,0.026
1980,124,2926,48766.667,157524.287,48866.689,0.239,0.089,0.033,0.013,0.619,0.043,0.799,418488.56,352318.311,0,52894.883,68950.875,0.59,0.41,0.309,0.281,0.281,0.981,0.004,0.012,0.243,3.61,47.011,3322.082,0.006,0.002,0.001,0,0.008,0.001,0.011,0.004,0.013
1980,128,22341,372350,212111.794,95290.482,0.182,0.067,0.025,0.009,0.498,0.062,0.713,447957.167,471846.02,2506.603,69879.35,88156.155,0.576,0.424,0.218,0.359,0.351,0.897,0.092,0.001,0.307,2.726,48.065,4136.977,0.013,0.008,0.003,0.001,0.01,0.001,0.012,0.012,0.018
1980,131,309,5150,218683.963,102510.62,0.167,0.063,0.027,0.014,0.464,0.185,0.695,317694.274,466450.296,0,68003.606,111606.934,0.56,0.44,0.136,0.424,0.44,0.984,0.003,0,0.32,2.744,42.534,5781.19,0.029,0.011,0.005,0.011,0.015,0.332,0.019,0.035,0.023
1980,132,7292,121533.333,243834.783,125765.806,0.168,0.063,0.024,0.009,0.468,0.088,0.675,493558.591,525442.431,6251.477,72205.208,119627.567,0.699,0.301,0.292,0.407,0.283,0.933,0.064,0,0.262,2.786,47.062,7927.26,0.018,0.008,0.003,0.001,0.018,0.003,0.021,0.016,0.022
1980,136,3254,54233.333,252823.267,123832.649,0.179,0.065,0.025,0.009,0.493,0.088,0.688,385561.997,534770.786,7755.882,77159.053,120532.856,0.681,0.319,0.217,0.464,0.403,0.979,0.017,0,0.254,2.706,45.094,6463.996,0.02,0.013,0.005,0.002,0.014,0.002,0.017,0.019,0.026
1980,140,3057,50950,231925.508,67790.253,0.209,0.077,0.029,0.011,0.573,0.036,0.769,427724.129,569635.771,-1911.49,67957.915,94271.083,0.481,0.519,0.145,0.336,0.569,0.897,0.084,0,0.289,2.533,40.065,5809.019,0.021,0.011,0.004,0.002,0.011,0.001,0.015,0.019,0.017
1980,144,6963,116050,184979.502,68004.902,0.211,0.079,0.029,0.011,0.559,0.051,0.765,521680.905,422486.59,0,66459.711,99945.146,0.581,0.419,0.171,0.41,0.377,0.727,0.263,0,0.278,2.98,42.864,1543.705,0.004,0.003,0.001,0,0.004,0,0.005,0.004,0.013
1980,148,2891,48183.333,288174.759,122070.257,0.192,0.072,0.027,0.01,0.52,0.061,0.725,516730.988,639923.333,5623.555,73195.356,122584.209,0.616,0.384,0.292,0.324,0.394,0.918,0.068,0.001,0.325,2.505,49.06,5335.961,0.009,0.004,0.002,0.001,0.008,0.001,0.008,0.009,0.016
1980,152,13680,228000,205776.276,78267.655,0.206,0.077,0.029,0.011,0.55,0.058,0.75,448113.671,460910.831,4670.095,70083.277,105181.74,0.61,0.39,0.185,0.425,0.384,0.787,0.205,0,0.285,2.805,44.968,1814.485,0.005,0.003,0.001,0,0.004,0.001,0.004,0.005,0.015
1980,154,2013,33550,240576.149,71402.667,0.218,0.081,0.03,0.011,0.584,0.043,0.779,575712.474,563086.261,3812.509,69314.311,104071.836,0.498,0.502,0.172,0.326,0.525,0.844,0.143,0.001,0.32,2.635,41.912,6281.222,0.007,0.004,0.002,0.001,0.011,0.001,0.009,0.007,0.013
1980,156,7229,120483.333,180412.35,74949.661,0.206,0.077,0.029,0.011,0.542,0.066,0.747,493196.291,390406.824,4025.202,64613.033,91519.692,0.638,0.362,0.241,0.398,0.328,0.847,0.147,0,0.285,2.767,46.626,2378.662,0.006,0.002,0.001,0,0.006,0.001,0.007,0.005,0.015
1980,160,136659,2277650,297506.656,104130.303,0.204,0.076,0.029,0.011,0.54,0.045,0.756,1035604.287,680855.393,3843.28,84365.043,137198.278,0.519,0.481,0.151,0.368,0.393,0.792,0.186,0.003,0.298,2.846,45.776,4942.328,0.005,0.002,0.001,0,0.007,0.001,0.007,0.003,0.01
1980,162,2686,44766.667,281870.599,100049.167,0.197,0.074,0.028,0.01,0.537,0.037,0.746,515409.185,665695.793,0,59159.938,127662.161,0.552,0.448,0.194,0.358,0.501,0.955,0.012,0.003,0.279,2.495,44.931,5439.856,0.014,0.005,0.002,0.001,0.009,0.001,0.011,0.012,0.014
1980,164,24039,400650,253203.692,98971.351,0.199,0.074,0.028,0.01,0.532,0.054,0.745,632009.822,566827.993,3509.788,73952.647,114208.018,0.576,0.424,0.184,0.392,0.362,0.856,0.137,0,0.314,2.743,46.259,1295.621,0.002,0.003,0.001,0,0.002,0,0.002,0.004,0.013
1980,166,390,6500,110456.161,44099.779,0.181,0.068,0.03,0.015,0.518,0.174,0.729,181990.669,265195.288,-3400.302,52061.878,69180.152,0.533,0.467,0.182,0.351,0.315,0.792,0.205,0.003,0.223,2.892,41.108,3403.634,0.033,0.011,0.006,0.013,0.015,0.342,0.017,0.025,0.02
1980,168,36412,606866.667,288796.419,124540.191,0.189,0.071,0.027,0.01,0.506,0.061,0.724,805914.862,628723.369,4557.756,78354.492,129591.792,0.599,0.401,0.216,0.383,0.349,0.818,0.173,0.001,0.307,2.714,47.82,1890.535,0.003,0.001,0,0,0.003,0,0.004,0.002,0.011
1980,172,5864,97733.333,241636.748,86743.756,0.205,0.076,0.029,0.011,0.552,0.046,0.755,514039.456,560764.093,-2902.86,69386.184,125631.577,0.565,0.435,0.096,0.47,0.516,0.922,0.056,0.005,0.24,2.764,41.391,3507.82,0.01,0.006,0.002,0.001,0.006,0.001,0.007,0.01,0.015
1980,174,1720,28666.667,194223.541,52367.895,0.222,0.083,0.031,0.012,0.595,0.035,0.784,389597.235,457461.905,-2405.979,65585.197,83554.472,0.468,0.532,0.133,0.335,0.646,0.905,0.073,0.001,0.302,2.478,39.37,5010.22,0.013,0.007,0.002,0.001,0.011,0.001,0.013,0.013,0.016
1980,176,6834,113900,203118.907,77759.653,0.202,0.074,0.028,0.01,0.548,0.057,0.743,389826.703,470913.911,3262.477,69697.576,105716.887,0.612,0.388,0.159,0.453,0.487,0.748,0.244,0.001,0.308,2.794,43.336,4029.538,0.013,0.009,0.003,0.001,0.009,0.001,0.012,0.012,0.019
1980,180,3478,57966.667,136306.632,46620.899,0.228,0.083,0.031,0.012,0.592,0.039,0.787,335950.455,302294.78,-2884.811,58403.328,70588.455,0.539,0.461,0.125,0.414,0.345,0.666,0.321,0.002,0.319,2.784,44.73,2063.133,0.008,0.01,0.003,0.001,0.006,0.001,0.008,0.009,0.016
1980,184,21491,358183.333,217006.993,80225.647,0.201,0.075,0.028,0.011,0.542,0.051,0.752,621532.449,495994.367,1192.389,70573.772,107416.471,0.562,0.438,0.155,0.407,0.416,0.872,0.12,0,0.309,2.67,43.749,1881.095,0.007,0.005,0.002,0.001,0.004,0,0.005,0.007,0.014
1980,188,4882,81366.667,193224.665,63422.949,0.227,0.085,0.032,0.012,0.591,0.047,0.789,641504.056,413467.435,2074.961,69383.288,88499.174,0.575,0.425,0.186,0.39,0.369,0.935,0.05,0.009,0.235,3.043,44.654,5895.406,0.008,0.003,0.001,0,0.013,0.001,0.015,0.006,0.011
1980,190,325,5416.667,190374.196,97024.62,0.176,0.067,0.03,0.016,0.479,0.2,0.685,277889.983,382182.66,4274.667,58951.743,85642.62,0.677,0.323,0.348,0.329,0.218,0.988,0.006,0,0.295,2.708,50.194,6716.289,0.032,0.008,0.009,0.015,0.019,0.314,0.02,0.024,0.029
1980,192,58125,968750,243005.84,83230.385,0.215,0.08,0.03,0.011,0.568,0.052,0.772,783730.847,552819.619,5790.701,79632.074,119011.183,0.585,0.415,0.151,0.435,0.469,0.857,0.128,0.002,0.269,2.714,43.33,7102.399,0.006,0.002,0.001,0,0.013,0.002,0.013,0.004,0.011
1980,193,423,7050,454480.41,280375.697,0.164,0.061,0.023,0.009,0.452,0.109,0.642,592967.977,878786.804,11561.279,91204.487,238872.383,0.704,0.296,0.158,0.546,0.499,0.969,0.026,0,0.253,3.019,45.147,10557.227,0.021,0.008,0.003,0.001,0.012,0.003,0.014,0.015,0.021
1980,195,1938,32300,162508.256,71149.281,0.189,0.065,0.026,0.011,0.523,0.193,0.718,298959.324,351981.459,4589.826,58912.532,76989.848,0.638,0.362,0.28,0.359,0.215,0.735,0.264,0,0.282,2.823,48.701,4131.024,0.019,0.022,0.005,0.002,0.012,0.323,0.016,0.02,0.026
1980,196,6411,106850,263056.232,126363.67,0.182,0.068,0.025,0.01,0.494,0.078,0.7,498607.502,563570.272,7129.506,78056.85,123895.61,0.651,0.349,0.234,0.417,0.364,0.948,0.043,0.002,0.253,2.752,45.421,4925.235,0.012,0.006,0.002,0.001,0.01,0.002,0.012,0.01,0.019
1980,200,19607,326783.333,226647.235,97512.669,0.186,0.069,0.026,0.01,0.505,0.066,0.719,590542.295,505979.083,3467.973,71363.299,110670.571,0.642,0.358,0.197,0.445,0.345,0.874,0.12,0,0.279,2.74,45.588,3970.4,0.011,0.006,0.002,0.001,0.009,0.001,0.011,0.009,0.017
1980,202,5143,85716.667,290892.441,127289.282,0.188,0.069,0.026,0.01,0.52,0.071,0.716,488109.845,647328.216,5520.147,56361.575,105036.713,0.661,0.339,0.26,0.401,0.36,0.896,0.096,0,0.311,2.445,52.692,9662.333,0.024,0.014,0.005,0.002,0.016,0.002,0.02,0.022,0.024
1980,204,2575,42916.667,262688.151,116643.358,0.197,0.074,0.028,0.01,0.517,0.079,0.727,565535.925,541946.87,6622.452,76846.464,120211.015,0.699,0.301,0.262,0.437,0.323,0.904,0.093,0,0.267,2.678,47.184,8811.436,0.009,0.004,0.001,0.001,0.016,0.003,0.018,0.006,0.011
1980,208,31544,525733.333,316521.261,128417.985,0.194,0.072,0.027,0.01,0.526,0.056,0.733,831625.952,720999.907,5883.218,82879.175,159626.378,0.578,0.422,0.107,0.472,0.537,0.929,0.05,0.004,0.271,2.643,42.324,7267.272,0.014,0.007,0.003,0.001,0.01,0.001,0.012,0.012,0.016
1980,212,6322,105366.667,257577.268,108565.852,0.187,0.069,0.026,0.01,0.509,0.07,0.714,451454.701,568892.575,6921.049,74937.455,116685.738,0.639,0.361,0.196,0.443,0.42,0.945,0.045,0.002,0.298,2.594,44.907,4226.554,0.014,0.008,0.003,0.001,0.008,0.001,0.01,0.013,0.019
1980,216,79129,1318816.667,259955.495,110783.643,0.191,0.071,0.027,0.01,0.512,0.071,0.724,683133.303,568097.358,5258.974,86701.278,122540.651,0.677,0.323,0.21,0.467,0.358,0.793,0.196,0.001,0.287,2.874,46.221,889.61,0.002,0.002,0.001,0,0.002,0,0.002,0.003,0.014
1980,224,4098,68300,196714.83,112967.346,0.157,0.058,0.022,0.008,0.442,0.096,0.652,305878.674,406211.858,4127.013,65927.671,99149.849,0.678,0.322,0.322,0.356,0.38,0.984,0.003,0,0.278,2.605,48.247,4617.147,0.013,0.008,0.003,0.001,0.013,0.002,0.016,0.011,0.022
